ts	imei	mwra	p.android.externalstorage	p.system	p.android.packageinstaller	p.android.settings	p.android.chrome	p.android.gm	p.android.documentsui	p.process.gapps	p.gms.persistent	p.notifier	p.olauncher	p.dogalize	p.android.gms	p.simulator	p.katana	p.inputmethod.latin	p.browser.provider	p.android.defcontainer	p.android.vending	p.google
2018-05-05 11:48:00	3590433799317662352	1.00000	12.67266	9.52050	13.17224	11.47107	8.60397	9.95146	8.00808	0.00130	33.53768	38.98215	26.36807	47.50326	79.89158	10.49514	20.16696	68.95359	71.28029	66.43961	67.19280	53.48117
2018-05-05 11:49:00	359043379931766320	1.00000	10.70354	11.71947	8.17824	7.88452	12.25533	8.62245	9.59909	0.00716	52.38962	41.80515	70.03059	66.01903	81.92883	91.69536	39.35020	74.35142	15.70488	41.43396	76.07740	98.27989
2018-05-05 11:50:00	8630330696303482048	1.00000	14.49148	13.99940	7.04112	7.98160	12.69218	9.08591	6.68225	0.16590	56.86196	64.19907	37.64646	21.07351	83.35075	50.43794	34.56435	43.69769	62.65440	75.40375	6.08272	69.87028
2018-05-05 11:51:00	3590433799317662105	1.00000	12.71499	11.73937	9.60760	8.87019	12.66532	8.70177	7.88530	0.05223	37.60786	62.19405	45.81562	18.12123	49.93795	65.87151	18.87907	20.93847	61.96896	59.14232	5.33509	89.54401
2018-05-05 11:52:00	3590433799317662089	1.00000	15.73910	13.05283	2.97705	4.16805	15.74341	6.98130	5.61604	0.05926	45.02154	51.54555	47.75196	51.64945	82.38762	67.01451	20.44616	49.97838	22.92787	49.65825	55.86436	23.40931
2018-05-05 11:53:00	863033069630348354	1.00000	7.71514	8.50185	11.47011	13.42150	6.99465	2.89183	9.57457	0.00223	41.92895	35.18351	26.64578	75.70397	15.85480	55.19944	12.49612	3.34965	82.79096	11.10086	87.94407	38.40946
2018-05-05 11:54:00	8630330696303482428	0.00000	13.89747	11.20018	4.46163	12.07033	6.05676	9.60291	13.88621	0.00045	50.92284	55.17695	56.01749	26.84365	41.50406	33.89942	40.80480	10.06430	52.96850	17.98953	63.86926	32.06794
2018-05-05 11:55:00	863033069630348594	0.00000	7.28680	14.03481	11.40503	9.46078	8.74763	11.23462	8.80348	0.00071	71.60562	39.39010	60.35803	13.64469	3.21024	68.25690	27.05427	68.85153	10.42687	6.44802	41.00588	59.03298
2018-05-05 11:56:00	359043379931766700	0.00000	13.37277	14.62725	9.35205	7.86025	9.32047	9.92160	13.82162	0.00118	52.44706	61.10869	52.16394	42.59518	23.33906	49.88617	24.00563	36.26552	86.77867	82.87261	88.09522	70.41656
2018-05-05 11:57:00	3590433799317661511	1.00000	10.13343	9.18415	12.28389	13.42228	10.20075	9.86639	8.66769	0.15326	43.57623	69.74303	87.21503	18.67052	80.14871	61.75811	67.59585	95.77036	69.82063	7.99151	99.95908	48.62208
2018-05-05 11:58:00	359043379931766825	1.00000	11.99517	8.61038	13.94322	12.39863	9.77194	8.40337	10.78462	0.05115	41.06007	39.64430	65.31520	25.18923	69.68728	38.48569	62.24192	94.18560	99.18676	28.81676	75.09031	45.79524
2018-05-05 11:59:00	359043379931766056	0.00000	12.23753	9.94759	8.24098	14.93714	8.90395	3.00369	6.15641	0.06906	52.55431	34.08018	22.27953	85.66352	51.11933	77.33082	50.05005	85.69316	80.08074	42.57333	38.16250	75.58084
2018-05-05 12:00:00	3590433799317662055	1.00000	13.71062	8.04304	11.61403	11.52313	9.34554	9.22188	9.81347	0.01840	66.17564	66.00130	48.83469	25.70916	76.36233	7.57607	73.68547	57.05680	69.52884	12.91739	7.94860	18.90828
2018-05-05 12:01:00	8630330696303482428	0.00000	11.39399	7.35766	7.75249	11.31483	5.27479	8.91098	10.64933	0.00028	46.49072	62.07845	74.07391	53.01988	45.21222	22.09345	17.21673	84.86621	38.36911	67.38222	75.15253	79.75425
2018-05-05 12:02:00	3590433799317661487	0.00000	14.12734	9.89334	10.11145	9.00458	10.38517	15.56926	11.80468	0.00050	44.11528	30.17245	65.45558	51.55244	50.73515	73.56250	42.48662	84.61659	6.14594	68.77691	34.60944	43.91805
2018-05-05 12:03:00	863033069630348917	1.00000	10.92488	8.03536	10.52210	11.45813	8.11743	12.60163	7.31950	0.00116	56.24093	48.95031	51.49007	87.07439	81.57837	78.83614	62.22241	95.79802	63.94082	83.70546	10.56357	9.65733
2018-05-05 12:04:00	3590433799317661149	0.00000	11.45144	9.85653	8.32520	9.73382	6.96447	11.96719	8.83432	0.00013	60.85262	62.22375	53.99351	68.09812	41.26581	7.86800	88.02130	17.00736	84.67586	47.77748	11.88731	0.90115
2018-05-05 12:05:00	863033069630348644	1.00000	11.65831	12.74549	9.10029	8.57575	11.10825	7.65901	10.40439	0.01872	45.29225	81.26234	59.41846	41.88596	74.26026	65.85245	46.16405	41.44274	92.11465	99.44238	5.08172	40.63817
2018-05-05 12:06:00	8630330696303481693	0.00000	7.22796	16.55708	9.60259	11.33500	9.39429	12.46416	7.20846	0.00164	62.35477	70.52236	49.33500	96.39886	34.17080	11.58308	85.76978	78.28838	24.74977	59.18545	76.66359	51.11516
2018-05-05 12:07:00	8630330696303481727	1.00000	12.06260	9.29884	13.27757	12.76174	8.72410	9.26525	8.93808	0.03577	34.00949	49.20793	43.60731	15.45530	59.00648	16.73548	99.91817	61.06884	52.49518	9.16403	73.19823	39.56546
2018-05-05 12:08:00	8630330696303482089	1.00000	14.34592	10.22040	5.49206	9.38940	15.30651	6.06322	5.50831	0.05009	59.46979	31.18447	51.45504	92.60682	80.97819	49.11996	37.53162	39.47052	57.84869	93.67153	65.66570	10.08653
2018-05-05 12:09:00	8630330696303481503	1.00000	13.32448	7.25259	13.89832	11.69521	6.83088	8.54491	9.09271	0.11570	51.12758	44.08593	53.38300	50.26958	67.25379	15.00791	56.27710	36.58855	10.33555	98.54111	13.21841	38.81885
2018-05-05 12:10:00	3590433799317661370	0.00000	13.18128	12.51284	8.26907	9.37980	13.48032	8.96101	8.25453	0.11292	40.91400	75.85643	43.70870	63.85971	88.06424	66.36120	71.88532	88.74866	82.78025	65.90848	27.45387	17.82100
2018-05-05 12:11:00	3590433799317661750	0.00000	9.53006	6.96747	13.06677	13.04514	5.75772	9.16327	10.54746	0.00111	61.97962	62.20465	58.90270	37.85675	39.91558	38.48900	22.05768	45.02593	21.38854	91.87305	23.20619	44.02078
2018-05-05 12:12:00	863033069630348545	0.00000	8.55061	7.94807	11.68489	6.88309	11.82104	13.88220	7.99397	0.00215	32.36845	63.93620	65.47966	58.25182	55.08118	10.61248	45.55772	67.44878	83.51208	70.27672	79.18586	84.62904
2018-05-05 12:13:00	359043379931766270	1.00000	15.09168	8.02958	13.35655	11.13214	10.13687	10.12077	9.46286	0.04528	62.04028	62.02260	49.63573	53.71484	18.48901	5.79533	45.14225	66.82923	85.85316	49.78921	68.74518	12.65083
2018-05-05 12:14:00	359043379931766437	1.00000	12.68259	8.66210	10.22280	10.84878	10.27674	12.14981	5.29708	0.02248	19.85718	39.54330	41.40666	53.63555	90.80896	24.68846	19.56509	44.28531	50.48826	43.04837	98.41583	98.20691
2018-05-05 12:15:00	3590433799317661719	0.00000	8.09905	11.70712	14.63779	7.60349	10.07204	10.76206	8.50947	0.01273	21.63138	60.54231	39.25174	0.58669	72.62499	44.79473	40.40864	80.74784	60.24127	82.17836	39.71161	17.39704
2018-05-05 12:16:00	8630330696303482147	1.00000	10.42943	15.11310	8.19645	10.96653	11.53496	10.19569	9.68960	0.06064	54.24223	41.49585	78.10713	91.94684	47.36123	64.38766	88.95194	77.91473	98.56665	89.33313	78.06045	98.35426
2018-05-05 12:17:00	863033069630348537	0.00000	13.72335	11.26638	10.45555	6.82018	9.33162	16.24258	9.87444	0.00039	56.82997	46.39431	34.11190	28.41871	24.49457	38.69780	3.22470	28.87920	2.97653	52.53932	30.49308	93.30624
2018-05-05 12:18:00	359043379931766023	0.00000	12.00950	11.67354	7.74787	8.98003	9.35658	12.59265	11.01509	0.00297	55.15840	60.55042	41.73611	35.81385	26.80456	47.84374	68.35011	0.23588	68.52433	47.46917	19.06484	41.54990
2018-05-05 12:19:00	8630330696303482089	1.00000	9.04394	11.30064	11.36199	13.35634	5.56075	9.72282	7.98883	0.00283	43.56746	61.58740	57.30751	61.63885	53.26703	38.84826	80.78751	52.54761	69.70408	87.82944	75.78311	56.25403
2018-05-05 12:20:00	3590433799317661727	1.00000	7.89012	14.41814	10.49359	13.87845	11.20161	11.08170	9.14651	0.79157	50.53179	38.38073	43.84856	44.55122	48.24092	93.63790	39.98451	92.62741	47.81124	34.18090	42.80176	66.94617
2018-05-05 12:21:00	3590433799317662154	0.00000	6.81306	12.80543	14.53539	8.06569	9.09541	13.81417	9.56744	0.00530	42.75228	63.85745	40.26373	91.48362	10.19251	87.66774	37.66415	42.64033	37.06475	58.68104	14.63521	74.74610
2018-05-05 12:22:00	359043379931766411	0.00000	5.70598	12.21097	13.10993	5.01210	10.26915	11.57914	10.06332	0.03077	62.62028	64.98413	65.77320	33.30711	5.05134	56.90260	15.41204	86.24609	37.05981	93.36423	22.91744	94.73414
2018-05-05 12:23:00	8630330696303482139	1.00000	10.12521	15.37928	9.32585	11.98017	11.50773	9.17000	11.69772	0.11160	44.47970	54.88012	16.14124	27.98992	27.10254	15.28610	8.06744	27.09805	31.32336	88.22371	79.65059	49.70940
2018-05-05 12:24:00	8630330696303481735	1.00000	13.58063	8.91783	11.79635	10.61902	6.65074	10.02464	11.11703	0.00133	41.62545	40.47353	35.06950	41.01226	81.45107	70.25571	72.19680	24.79516	16.44199	72.37252	84.24461	18.32590
2018-05-05 12:25:00	359043379931766288	1.00000	13.07212	7.64350	12.88442	12.71262	11.76498	7.13496	9.46261	0.56079	50.70539	53.05220	44.11489	48.84068	87.80637	87.02777	81.70007	68.02888	63.54234	67.67679	30.39459	86.73099
2018-05-05 12:26:00	3590433799317662030	0.00000	14.96969	12.06625	9.63794	11.52239	12.24680	9.42791	18.24944	0.00022	24.69909	63.42347	36.05951	95.21273	38.92945	73.72878	20.33409	38.46651	24.68424	60.93612	78.67290	96.32917
2018-05-05 12:27:00	8630330696303481115	1.00000	14.48207	13.82904	11.10476	8.80807	10.11853	7.65992	9.41649	0.13426	51.76365	46.18075	61.45803	38.27827	8.05246	7.41311	21.07254	99.61761	71.48364	85.90762	17.81141	26.81418
2018-05-05 12:28:00	8630330696303481800	0.00000	13.00913	11.59140	7.12720	11.55339	6.10532	8.88794	14.48203	0.00026	31.97094	58.69772	60.36048	96.20417	60.65922	25.53416	72.03897	51.42870	52.65734	92.79083	18.10677	26.68289
2018-05-05 12:29:00	8630330696303481594	1.00000	14.22635	10.08065	12.21512	11.09561	9.55137	12.65660	7.47399	0.02568	51.21956	54.06521	67.29863	55.88869	10.68069	89.11715	64.78406	83.97155	30.32416	18.92700	67.24727	57.87731
2018-05-05 12:30:00	863033069630348214	1.00000	10.63409	11.42846	12.32303	13.26086	8.38851	4.43947	7.83042	0.03144	46.78770	54.44132	69.80904	32.85404	51.06386	9.79365	17.88278	37.78885	17.57003	17.40921	21.53125	7.49890
2018-05-05 12:31:00	3590433799317661131	1.00000	9.56465	14.18723	9.10744	9.69670	10.98151	11.52986	9.53418	0.08856	38.02304	50.25172	45.38228	20.61772	33.65553	57.73685	6.62620	38.28207	31.48993	53.10719	33.95088	81.08869
2018-05-05 12:32:00	359043379931766502	1.00000	9.94826	9.60956	13.29673	13.33128	4.24973	9.12123	10.18005	0.00072	40.32985	60.98177	51.08472	29.30431	60.34841	9.15821	75.15828	1.96730	83.03074	91.50492	30.77327	34.13701
2018-05-05 12:33:00	8630330696303482220	1.00000	8.53766	11.46254	9.55710	12.45885	14.00392	10.68974	7.19541	0.42378	34.96432	54.74030	42.87594	53.50073	81.32190	51.47986	66.62117	58.30314	64.58319	92.19874	0.30100	45.08190
2018-05-05 12:34:00	359043379931766452	1.00000	12.85239	5.23439	9.32690	10.38986	13.11401	7.73000	6.10819	0.05904	51.43103	67.70766	69.33822	93.60750	77.61670	12.41416	88.78362	52.90149	85.25895	56.97790	38.27065	73.39067
2018-05-05 12:35:00	3590433799317662287	1.00000	10.90199	8.95267	13.05886	12.99535	6.99996	11.04304	6.68957	0.07777	51.92535	69.79600	29.36114	19.39884	23.85098	43.86008	73.47175	4.20012	89.58724	16.50524	64.21395	44.96245
2018-05-05 12:36:00	3590433799317661107	1.00000	12.12509	9.41860	11.02358	11.63198	9.47709	10.81973	4.18808	0.08368	56.06668	49.32436	52.38834	27.00757	32.96622	68.69380	32.57082	51.40959	49.08387	8.39987	22.36631	57.11871
2018-05-05 12:37:00	3590433799317661024	0.00000	7.30234	12.44312	8.66556	13.20806	7.79519	12.19984	11.69398	0.00026	60.76085	44.69975	42.88610	15.08767	67.31093	91.56430	62.28637	23.94822	74.25398	11.39334	94.70334	85.92326
2018-05-05 12:38:00	3590433799317662246	0.00000	15.33779	10.62695	5.92745	7.56626	10.05330	12.70984	12.20658	0.00019	47.94608	75.07436	61.64532	43.88348	41.87084	84.60761	36.92016	28.85229	48.22005	46.33960	67.54725	19.91342
2018-05-05 12:39:00	863033069630348941	1.00000	11.68263	10.61086	10.66532	9.31095	11.49250	7.44555	8.01699	0.00638	54.88412	64.90070	44.65801	22.67239	99.88448	18.57483	24.89298	16.46567	91.17127	76.56597	77.95153	67.91258
2018-05-05 12:40:00	863033069630348065	1.00000	14.75471	9.78283	11.18132	12.99235	13.53395	7.29457	6.80917	1.04253	39.04894	58.83456	42.29911	55.21722	57.47629	17.56793	17.25371	71.39319	56.17646	73.59214	27.47072	50.21034
2018-05-05 12:41:00	3590433799317662048	0.00000	8.98233	14.24388	7.57303	3.89702	8.73085	14.21317	11.84856	0.04441	73.51678	66.28981	43.60885	10.47500	51.33030	93.98067	12.94336	61.44614	21.84459	39.53413	86.03279	46.39475
2018-05-05 12:42:00	3590433799317661222	1.00000	11.02998	6.49884	14.18619	11.24879	7.71942	4.80149	14.86730	0.00583	40.09607	37.76477	51.31925	79.05720	50.88967	87.49238	88.87506	17.02709	43.23127	87.62239	56.68804	77.74874
2018-05-05 12:43:00	863033069630348172	1.00000	11.15740	10.56893	10.80824	11.83050	12.70306	9.41298	7.43290	0.11436	51.23117	45.62211	35.80638	45.99958	46.87892	11.44234	55.60236	11.36339	9.51773	43.55589	14.77808	85.35015
2018-05-05 12:44:00	863033069630348768	1.00000	13.04229	7.94127	12.57519	12.45825	9.81839	6.03565	9.80077	0.03939	34.08867	55.54857	16.27833	69.02041	75.82634	37.88953	53.30136	84.89151	17.33100	96.49099	22.79936	84.71296
2018-05-05 12:45:00	863033069630348834	1.00000	13.77549	9.13553	13.95632	11.77092	8.44337	7.39285	10.48794	0.00846	61.83621	79.50512	48.23062	56.85293	84.33787	64.58632	26.02492	73.46315	12.51419	18.50317	13.01715	23.02498
2018-05-05 12:46:00	863033069630348388	0.00000	10.09886	11.66806	15.03401	7.02834	7.21188	14.04879	7.88878	0.00035	65.33534	37.68701	53.38594	56.52232	41.84715	9.68302	88.36071	78.25067	46.02040	89.92701	9.60932	43.83635
2018-05-05 12:47:00	8630330696303481305	1.00000	13.73103	11.13629	7.26549	6.65262	13.61977	9.10400	8.73546	0.00232	50.94359	44.61697	48.50676	72.36850	34.65600	82.63579	50.40490	13.58872	46.19157	57.41317	30.60084	32.24943
2018-05-05 12:48:00	3590433799317661370	1.00000	12.67484	10.58258	8.51331	9.52880	12.30777	9.16057	8.69348	0.00366	70.82481	63.53597	52.24701	77.14064	62.55320	38.88593	1.59107	25.53139	4.74226	16.52666	21.55241	27.59212
2018-05-05 12:49:00	863033069630348644	1.00000	14.46014	11.00258	14.22298	15.12233	11.11680	6.08576	5.70004	0.95167	39.86033	63.59186	44.88146	18.50614	28.47479	64.74954	86.50263	63.79377	10.42734	70.63881	20.03885	21.15691
2018-05-05 12:50:00	863033069630348867	0.00000	7.50700	13.22711	12.25979	9.30261	9.16905	12.31168	8.82267	0.00272	38.43028	70.13955	36.92891	73.40726	32.67101	61.56489	57.75850	31.75438	71.29431	47.45316	15.97910	11.10218
2018-05-05 12:51:00	863033069630348180	0.00000	11.76721	11.67163	11.19120	7.64130	6.67038	15.91310	9.03056	0.00027	32.20350	33.14075	38.96671	10.58326	86.86283	83.73230	4.95453	67.35320	50.80425	12.87096	43.45838	49.14450
2018-05-05 12:52:00	863033069630348008	0.00000	12.28174	9.66644	9.99717	10.32923	7.11229	12.56926	13.24006	0.00061	33.14879	52.78156	49.08455	96.70657	10.89666	95.88695	67.27673	37.32982	83.86782	52.59447	93.88869	56.73235
2018-05-05 12:53:00	3590433799317662444	1.00000	16.38483	9.52178	15.97868	10.71348	11.51948	9.58034	8.22791	0.52752	43.74774	40.31138	69.79526	32.59995	83.63023	23.46947	83.09011	19.21676	45.11813	91.62101	44.58740	54.10343
2018-05-05 12:54:00	3590433799317662105	1.00000	15.02940	12.58828	8.61748	8.64279	14.61885	7.84985	6.59419	0.65808	61.97980	40.67209	30.44663	38.77137	57.73211	21.93664	74.23622	84.52589	53.74426	28.76842	73.33994	91.97114
2018-05-05 12:55:00	3590433799317661586	1.00000	10.09275	8.03044	12.86294	12.07094	8.31416	7.11973	8.58882	0.00821	37.02329	43.51509	61.31019	72.32807	85.45657	43.38547	65.65075	11.01775	24.07929	68.73297	23.54074	98.26946
2018-05-05 12:56:00	8630330696303481628	0.00000	9.80260	9.53153	12.36942	10.28345	11.01778	11.28252	10.47240	0.00119	61.29521	35.66621	56.38895	61.43531	71.66637	22.54015	34.78991	15.28634	81.86339	62.98476	24.03177	35.56141
2018-05-05 12:57:00	8630330696303481537	0.00000	9.74761	11.42198	10.66918	9.41927	10.27942	10.43632	8.99318	0.00122	37.07405	51.15555	52.30993	66.05721	31.59299	22.56907	27.94157	43.72586	28.91065	7.00756	0.20697	56.11467
2018-05-05 12:58:00	863033069630348321	1.00000	15.60388	11.36821	8.83764	10.43343	11.43878	9.36919	15.01748	0.00014	39.56305	54.57798	37.73838	71.64230	70.83753	27.39332	69.20101	24.71290	4.71943	55.06429	13.83388	14.76501
2018-05-05 12:59:00	8630330696303481941	1.00000	12.12730	7.05493	12.36188	10.56984	10.87151	14.41244	8.51827	0.00999	62.09397	43.16861	53.53141	29.70126	77.35387	67.80935	18.26672	60.20865	3.12337	44.04453	61.74699	7.36813
2018-05-05 13:00:00	8630330696303482105	0.00000	7.23367	12.88567	11.67349	6.69086	8.28363	14.73513	10.28540	0.02365	42.02642	68.14242	59.76439	54.80011	31.66836	13.05788	55.67676	53.38257	81.14595	68.46024	69.45235	41.42379
2018-05-05 13:01:00	8630330696303481719	1.00000	12.87518	12.88064	11.93485	7.32573	10.36757	9.74205	11.91542	0.00134	16.68909	67.55704	49.54666	97.75151	40.15012	8.77293	25.19647	58.81514	32.90545	17.39863	96.39058	75.52532
2018-05-05 13:02:00	8630330696303481693	0.00000	12.47342	10.09986	7.65888	7.71237	6.82208	10.94937	11.39043	0.00021	42.44536	51.93582	50.01429	24.87042	90.86437	79.86357	85.11225	45.23479	59.98814	13.34896	78.19298	43.81452
2018-05-05 13:03:00	3590433799317662485	1.00000	12.98525	10.59555	13.98675	13.20083	7.93995	9.44346	8.99923	0.02512	43.09289	41.69362	27.99447	97.51144	52.73107	32.42402	57.23512	47.86177	55.79063	96.45224	24.69701	30.62926
2018-05-05 13:04:00	359043379931766098	1.00000	13.50964	13.99684	9.90240	7.02474	9.43936	8.25947	10.08712	0.00603	50.93350	77.06068	56.25097	3.09641	93.01254	12.44156	17.10907	16.07295	37.63955	91.83263	0.13918	44.08885
2018-05-05 13:05:00	3590433799317661008	1.00000	16.65625	9.11758	4.17428	4.91480	12.03484	3.66608	4.81646	0.00018	49.18380	55.79868	63.03103	64.93500	58.24953	61.07046	42.05779	24.25746	75.35464	29.14578	93.11713	74.65346
2018-05-05 13:06:00	863033069630348156	0.00000	10.64191	13.33245	9.17410	5.06722	12.72354	14.81538	13.79029	0.01879	37.44191	54.34166	74.17170	5.96911	55.78738	88.52865	0.77974	28.89024	21.45270	26.66469	37.00382	73.44652
2018-05-05 13:07:00	359043379931766668	0.00000	9.88544	11.26031	12.14385	7.91370	10.35119	12.69668	9.20997	0.01803	30.86437	30.54825	71.37200	1.68008	1.08435	75.34300	67.82425	37.68126	90.93224	31.50258	50.47870	88.56363
2018-05-05 13:08:00	3590433799317661115	0.00000	13.56964	15.93554	9.38548	7.69203	9.11019	15.26857	10.63948	0.00107	45.46353	35.73790	39.39404	19.46634	42.03027	28.51501	52.13431	95.00823	88.54175	5.31033	47.81281	56.49603
2018-05-05 13:09:00	8630330696303481925	1.00000	11.99894	11.05870	8.51530	13.39898	6.85559	9.19432	6.22521	0.01809	59.18674	34.87380	52.24751	19.50010	88.32589	8.93865	5.92415	62.35664	44.02352	1.79160	10.31857	15.61253
2018-05-05 13:10:00	3590433799317662113	0.00000	8.00524	10.50554	11.07201	8.57207	10.43674	12.86690	10.91775	0.00124	66.05415	56.87588	56.10071	22.84308	89.35326	68.56662	54.66030	12.26021	7.75063	72.59152	74.73002	60.11765
2018-05-05 13:11:00	863033069630348701	0.00000	13.88658	10.68929	8.65731	10.17865	9.40869	11.69199	15.61398	0.00024	47.49174	73.73198	55.79334	26.23523	26.94471	81.38960	6.17352	34.37771	24.53765	78.98399	61.77111	66.66715
2018-05-05 13:12:00	863033069630348461	1.00000	14.45546	14.10677	7.98129	6.57821	10.28187	5.45107	8.95961	0.00775	62.59811	51.71827	58.29061	3.09565	77.14857	8.89786	22.74157	18.00201	2.23829	73.56903	97.77094	36.83525
2018-05-05 13:13:00	8630330696303481065	1.00000	10.09918	7.76045	9.59556	14.12816	10.66285	6.08764	9.57918	1.29327	53.25969	22.59595	63.28213	20.44821	78.05964	91.66640	3.44570	30.89333	32.83942	33.85925	46.33608	46.92061
2018-05-05 13:14:00	8630330696303481982	0.00000	12.61143	9.61843	7.53549	8.01283	4.83412	13.60271	11.15432	0.00017	49.36136	64.67231	21.21438	86.73391	31.82852	60.49542	97.05450	78.79214	39.12000	67.24236	77.75919	68.20933
2018-05-05 13:15:00	359043379931766007	1.00000	10.08201	9.97515	14.01784	12.58043	5.54035	11.48464	9.22954	0.00044	36.75687	31.83974	61.72843	93.11565	81.74051	92.49462	72.39238	64.58078	87.62870	39.99075	16.27170	21.67806
2018-05-05 13:16:00	3590433799317661206	1.00000	14.28991	10.37806	12.01200	11.46296	7.85797	12.56340	4.70157	0.00661	46.46293	57.66902	60.59469	31.39207	84.54346	24.19396	28.62753	91.63844	13.89234	74.82688	75.80805	26.81573
2018-05-05 13:17:00	3590433799317661834	1.00000	13.08874	8.84915	9.70339	12.26865	9.70925	2.57839	7.30587	0.02547	36.04054	39.76244	41.81089	69.27974	78.00094	12.13890	13.39627	92.93824	46.23110	14.24833	5.15466	91.09754
2018-05-05 13:18:00	3590433799317661313	0.00000	12.78672	10.25259	9.42338	9.33907	8.72452	12.03161	12.59452	0.00020	43.36716	54.05339	38.46847	13.89647	91.50718	86.44155	46.91536	80.12821	36.33623	15.26941	5.70297	40.49272
2018-05-05 13:19:00	863033069630348461	1.00000	12.16521	13.02699	8.34791	6.86367	13.44342	8.31741	7.71978	0.15831	55.32819	55.69700	45.35869	36.53723	12.21456	71.68922	33.82948	71.74057	40.63653	5.16164	77.98991	26.52875
2018-05-05 13:20:00	8630330696303481743	1.00000	9.56172	9.10370	11.14338	12.88895	5.15859	7.00595	8.45513	0.00030	50.23685	71.54565	37.06011	95.35803	10.65720	26.68448	14.57661	75.77483	98.97216	95.62667	28.38483	93.32999
