p.android.gm,p.android.documentsui,p.system,p.android.externalstorage,p.android.settings,p.android.chrome,c.katana,c.dogalize,c.android.chrome
5.81319,12.10532,8.61011,13.95835,9.02523,7.40813,9.23231,12.92936,8.45817
4.82124,10.80889,8.63895,8.5965,14.05479,6.54527,10.38089,11.66895,11.1711
10.85046,10.88542,9.86354,9.63527,15.71121,7.4137,7.04554,7.21117,13.26827
7.48338,8.5165,11.87402,10.13114,12.43151,12.57309,6.4563,9.69407,13.66153
13.05011,10.12757,11.48103,9.42052,8.01096,10.77329,13.68604,13.99481,9.24205
4.97716,5.54601,11.7253,18.67206,5.08293,10.41455,5.48476,14.45118,9.09759
14.28168,8.38798,12.39825,9.21756,10.44234,6.74866,7.52551,16.1736,7.7887
9.09936,7.84078,12.77882,13.90195,5.27039,11.77617,9.05266,16.79978,9.81107
6.68236,12.72906,10.78166,13.75526,9.19517,12.37536,10.69766,7.89973,10.6379
16.04247,8.98285,15.54887,7.53212,7.96566,9.10009,11.13993,12.83292,9.99015
7.71873,9.38504,8.02504,11.60604,11.18423,8.04172,8.01249,9.92119,11.43751
9.60764,10.4411,11.42392,10.90602,9.55961,13.78329,7.0025,9.95401,10.53659
7.66955,7.12484,13.04864,13.01967,8.48738,13.11153,9.07631,12.85396,15.86436
11.78024,8.17838,13.72565,9.57467,9.30992,10.55319,13.00909,12.46816,10.9604
10.32149,8.30451,11.53716,8.99237,9.73435,11.19981,14.70556,14.03451,11.0606
7.35285,8.60711,7.40769,9.86164,11.6667,9.14071,8.45724,8.86197,12.80138
12.9645,11.86247,15.16503,13.21972,10.45379,7.54679,11.93402,12.3658,9.1005
15.87432,9.97798,13.77273,8.10542,7.71785,6.95745,10.23144,7.14605,7.06979
4.86435,8.35192,14.25693,14.53294,4.97844,12.07176,10.45854,15.27764,10.61165
13.65029,14.24539,14.65163,9.9483,6.87287,7.85305,11.02915,12.75406,9.87854
9.69436,8.05788,8.43142,11.39229,11.87502,7.74307,12.14517,10.1297,10.59194
11.99916,7.404,11.5969,8.74633,7.57491,7.20163,11.7756,10.98222,8.21073
13.17432,11.13353,11.15012,13.66332,7.75246,8.42582,10.91455,13.10398,8.90879
13.23817,5.66063,8.51521,12.50671,10.65002,9.03473,9.24168,5.12021,12.77126
11.52325,7.33046,12.33173,7.90706,8.61125,6.46653,12.3773,13.21291,3.43406
4.85766,3.97285,10.32229,16.10937,8.6124,13.58683,9.0053,13.26475,15.00307
7.21346,9.90871,8.10064,9.57332,11.4559,7.09694,9.94094,11.28053,9.80785
11.64289,14.64533,13.97215,14.58275,9.86989,10.96036,13.63122,11.76229,10.16469
9.94085,9.78521,6.12452,12.40604,11.57513,7.58964,13.20792,9.34632,10.2857
8.60105,12.14101,11.89945,14.00263,7.27499,13.28301,8.45732,13.46537,8.40674
11.10585,10.82488,12.2138,9.13659,11.36081,12.01143,11.45822,13.39847,11.46869
13.04714,11.85324,11.43866,10.0066,5.94713,6.78728,14.55169,12.97724,9.33302
10.21462,10.96363,11.66868,12.79967,8.37792,13.62428,7.10264,10.34571,9.06535
7.27659,6.41405,10.75007,12.83288,15.10081,8.78155,7.06288,7.05726,15.47188
6.6194,12.61066,11.94447,11.16797,7.65223,11.1912,10.78482,11.93102,8.61708
12.0466,6.71937,11.27908,7.7905,7.24854,7.27178,12.46375,10.23018,10.38125
8.94178,12.99681,7.59917,11.64912,10.62011,8.34179,8.01208,10.66805,9.63774
9.76038,6.24945,10.44429,11.65034,8.4336,12.27182,7.78476,8.66807,13.47053
11.57842,9.40681,8.49819,11.1007,9.32188,6.58109,12.91334,15.58442,6.23446
10.98412,10.28997,9.74018,12.38191,12.47219,7.81692,8.40664,9.57294,10.87683
6.73392,3.49887,11.99098,11.39111,10.98707,15.70665,6.68714,12.2349,19.00105
11.43588,7.54463,14.2169,7.06431,12.60579,6.96198,11.61746,12.79253,5.8819
6.51766,8.67193,12.06707,14.57234,7.08906,12.07072,10.85892,14.0424,9.94501
9.77781,8.69288,10.40375,13.84556,11.95785,11.05497,9.18137,10.84719,11.34562
9.44618,6.80205,12.34123,11.06225,13.3644,1.71744,13.25332,12.93268,8.07299
8.069,7.91675,8.8226,15.00731,9.41656,7.95513,11.168,10.81121,9.06844
9.63121,12.44909,8.64014,11.43889,13.7171,10.42127,9.56984,10.68348,11.90224
7.61456,8.29739,9.18595,11.37906,12.09538,6.27393,12.7123,11.00692,8.81379
8.84231,6.4468,10.82594,13.73932,10.99157,8.76146,9.78854,10.20862,9.8342
9.1498,9.04971,12.87837,10.63603,10.27372,11.65663,10.69908,14.12551,12.94922
10.96975,11.08119,12.14321,13.87072,12.14376,9.87463,12.62961,10.97502,7.1511
11.22258,10.93871,14.29895,14.37088,14.55321,6.23487,14.02176,15.56433,7.96763
12.53024,8.77878,14.35141,6.9032,11.89319,5.79877,8.5907,13.37869,8.85699
11.60968,11.17514,11.13871,9.49778,4.90521,8.34267,14.67087,14.11485,9.21179
6.73408,7.7169,7.04239,9.77433,13.72617,6.44036,9.64803,7.3018,13.18585
11.18337,13.49676,10.90231,16.53436,9.6714,7.75964,11.01115,11.26129,2.63371
8.60212,10.15227,11.06639,7.83247,9.90634,11.26187,10.11566,8.659,11.64619
10.91816,14.14581,12.84112,14.15338,10.21241,8.90769,10.4275,14.84008,7.50185
11.49231,11.1371,13.18835,11.79192,13.51317,5.83365,15.40358,9.43662,8.16217
6.41507,10.31021,9.49853,11.57921,9.15822,15.92098,6.78927,4.30189,13.71557
4.01626,7.12282,10.85398,12.83475,13.05772,10.7628,5.41534,10.37288,14.59275
9.0004,8.59271,12.69078,14.58775,6.91712,12.56016,8.3745,14.46619,10.68527
11.16303,10.99352,14.56125,8.38016,10.61105,13.6053,8.94011,13.65006,15.38576
7.99242,9.74265,12.05699,13.33714,8.83402,10.87311,7.67899,10.82755,10.63344
7.4758,9.03897,8.8876,13.37481,10.99079,8.63785,9.56564,11.12735,10.23745
6.1304,11.70388,12.1585,12.39751,7.38865,13.95962,10.07527,11.60547,9.53737
7.01323,9.03085,10.63301,11.92627,12.40277,9.52036,5.82493,11.77503,10.72342
10.18809,5.90163,7.94799,12.58351,13.51815,10.572,7.53432,5.47912,15.44367
8.19249,6.92452,10.49401,11.82306,8.77486,11.96271,12.07822,12.63088,12.10883
6.04903,8.73544,8.8354,13.35888,11.09865,10.94683,8.77028,10.87389,12.45666
10.97811,5.54851,14.62544,11.644,11.38159,11.24066,6.81068,15.02207,15.3605
6.98006,6.43288,9.29343,10.84896,13.29448,8.46287,9.74944,9.35296,12.07601
10.78082,7.74502,13.06354,10.31342,6.72195,12.03798,10.89265,11.27898,12.46501
7.63524,10.94779,11.7318,14.01537,8.73796,10.56063,10.31601,11.64183,11.2521
9.49107,10.95912,10.86403,14.76589,5.94538,11.40512,10.22656,10.74118,8.95678
9.27485,7.76472,13.79923,10.74876,11.68047,11.87058,7.83542,11.83878,17.73183
9.61216,7.70474,13.5937,6.23148,9.02983,8.17296,15.39319,11.94617,8.27182
7.73047,12.1893,11.72222,12.5033,8.50547,12.84952,10.60572,9.53087,11.48613
9.77106,5.044,8.87792,12.90851,11.93145,7.32029,9.59986,7.28987,12.03984
6.99756,6.90307,9.53269,16.00009,9.53327,13.49003,6.5207,9.84688,12.10145
4.80323,3.90913,7.68891,15.09681,12.1882,11.18188,4.74923,6.48729,16.32253
11.07165,10.79877,11.9151,10.94617,9.26372,4.58564,12.28275,10.18864,7.47024
9.77146,5.32705,11.27309,10.75519,16.06573,6.03144,6.29395,5.02069,14.70983
11.5047,11.53768,12.69426,11.98728,10.76953,10.7062,14.23142,11.92572,9.29831
11.11644,9.12499,8.24063,14.14451,10.854,7.48054,9.47808,7.42102,11.045
11.7111,10.36128,12.45055,8.23228,9.33728,7.75322,10.83616,11.92267,6.854
10.28202,8.80095,6.64101,10.16025,12.46261,8.473,9.33937,6.74049,12.70958
7.50142,7.96999,12.44046,11.63876,9.64119,14.12369,5.69055,9.90243,14.76022
14.56486,14.16339,11.56883,14.58977,8.19695,9.8755,10.74707,7.51085,8.50654
6.43079,7.44113,13.77729,13.04825,10.14067,12.78775,5.58651,14.23689,14.69917
5.1654,9.76301,11.47248,15.49237,6.91058,10.17879,8.11545,14.33066,6.89166
11.0959,9.88532,9.47079,10.61912,6.67225,12.35853,13.74379,10.80754,12.81479
9.45661,7.30093,9.87844,12.3718,12.79483,7.8001,7.8365,8.00502,11.82548
11.91949,7.82928,6.18493,13.90354,11.42014,10.31453,10.3461,7.22216,12.35192
7.53786,7.88711,12.09357,9.09799,6.07523,12.2933,8.46345,11.96942,11.29155
9.48973,6.08616,10.18443,13.54042,13.17268,10.51676,6.34293,7.41326,14.88897
8.69917,12.40556,12.37811,14.51578,6.53531,9.9811,11.23194,13.73529,6.3436
12.58223,9.75373,11.23536,9.55553,6.64564,10.77596,14.48285,13.70208,9.12342
7.81374,10.03316,9.91375,13.53315,10.79453,6.00276,9.16202,10.2506,9.41445
12.8164,13.88207,11.32325,11.45543,7.35073,9.08646,12.87885,12.56953,8.51606
8.32398,7.86088,9.84713,9.45981,7.04394,10.53808,15.24879,11.60164,11.4662
10.40694,11.73107,6.40884,11.55175,10.87686,6.87044,10.77627,8.58497,10.75129
10.23472,8.06527,11.09179,9.20261,10.31034,14.56927,7.12077,9.44778,13.21017
7.5762,7.11984,10.96794,11.13529,6.42558,13.5795,11.88417,11.94578,11.99598
15.50218,16.752,13.27533,15.93715,7.74199,12.10009,12.0895,11.2494,8.16046
4.11428,7.0309,10.14334,10.53424,14.66807,6.85457,5.90131,7.71815,14.27057
13.80827,9.40067,12.02174,11.07759,9.73425,9.39973,10.46596,13.31841,7.93558
10.56068,7.71336,11.52768,5.73214,12.88834,13.43428,6.84049,9.56125,17.66432
11.64069,4.81001,8.89338,12.8252,12.04903,11.20707,8.58279,7.09727,12.42791
6.89899,5.8256,9.89375,11.82828,10.77623,13.35108,8.02332,8.96261,14.21757
9.62084,6.99644,11.57647,8.59319,9.06342,9.93828,14.29984,12.56246,8.96926
8.65048,9.45533,13.01577,13.42979,7.52881,10.04274,9.0809,12.46927,9.64727
11.05309,10.36841,11.31929,8.69393,10.34391,13.72121,5.5989,7.80892,11.1426
12.14545,5.79874,11.80404,8.76712,6.87999,5.15239,11.60093,12.47462,7.89684
12.05797,9.33103,9.92135,11.61558,11.75687,7.82855,7.73191,7.61617,10.62185
13.39108,7.47567,10.56898,14.94294,11.1472,10.44267,6.9653,7.67615,11.0913
6.9879,7.15572,11.06915,11.8175,7.28803,13.35022,7.56549,11.25284,11.21289
11.93561,7.20426,13.04097,13.22334,10.85858,10.74243,11.2642,14.7653,14.84683
5.58401,9.80951,8.74998,9.03197,15.17412,8.9216,7.24715,9.92942,12.95108
12.16076,9.56538,14.96189,5.38053,11.03705,6.72279,10.60752,12.85331,6.09181
8.52037,5.88722,10.94138,17.07013,9.66093,12.10401,9.34256,11.30638,14.46621
12.21484,8.92379,12.66038,10.67992,10.51649,7.64673,12.21674,13.39772,6.48709
9.52771,7.92335,10.23826,14.5496,12.40493,10.3473,3.73325,7.88393,13.67558
5.495,12.15926,9.61029,13.7431,11.6938,10.92591,5.89911,12.4859,12.00783
10.51664,8.38443,7.39351,12.76383,12.22134,6.4931,8.8957,6.47811,10.70824
10.08339,7.43555,11.84118,8.3924,10.16708,15.81871,7.03163,12.08908,16.4682
10.3127,10.38734,12.76568,12.79003,8.21166,11.58017,8.38418,12.14095,10.00908
6.13472,9.10074,7.57456,14.78106,10.86789,9.30421,7.67923,10.28311,11.08329
10.68666,9.22771,11.31837,13.26007,8.35607,13.74266,8.97206,12.72734,9.40999
9.38921,9.07022,11.51814,12.45594,8.81371,15.30737,6.82011,10.64884,12.81759
10.11443,9.03789,13.00028,10.31888,8.11757,12.57406,10.20995,12.6764,13.31772
9.46652,10.15652,6.71347,14.20613,10.79671,8.98555,10.16477,7.65019,12.4043
7.10746,7.05153,8.97859,10.37081,12.24345,6.39327,10.10239,8.70724,11.07179
10.4314,9.45551,13.8211,10.03838,9.30346,12.31861,9.96959,12.54591,13.50905
10.91875,9.44003,11.4599,10.45972,10.75248,12.76429,10.4923,10.74508,12.4085
8.30025,6.99933,12.93367,13.68584,5.88859,14.18687,8.80927,15.20375,10.9676
8.98661,10.0881,9.4837,12.73192,12.98329,8.0482,8.07637,9.47155,12.36951
10.30743,4.90763,10.20926,12.26459,7.71379,10.01712,14.33864,11.1129,13.58937
13.65808,10.68898,6.9997,12.26999,11.16675,10.35996,10.74928,9.07379,10.11944
8.42949,8.24665,11.35957,10.66995,7.0071,14.35745,6.86347,10.20489,13.49614
14.14611,11.70111,11.47256,15.25777,10.11868,9.2148,10.23157,12.93366,7.2258
9.80835,7.15245,13.34825,6.00848,8.49468,7.02407,14.18669,10.28284,8.39866
11.02605,9.96911,12.88327,10.75482,11.6345,7.13305,9.39708,9.12446,10.46604
10.92768,10.00489,14.4889,12.74587,9.11188,12.16036,11.67447,16.24293,13.1053
10.84356,7.23169,12.01906,7.44089,10.35874,9.19035,11.92829,12.85786,6.31833
11.30164,11.0594,12.29269,12.49554,7.92042,14.54671,8.65841,12.41273,8.94169
4.9657,10.45025,9.19678,12.39547,14.32347,9.57803,8.29585,9.74149,14.62776
9.47117,7.80604,12.23982,12.66577,8.6241,12.33423,9.34609,14.00406,12.90061
12.71698,9.30703,8.36089,17.23891,10.61416,10.50539,7.82401,7.13435,12.64934
11.49794,7.60799,13.01395,9.60788,10.72451,14.20173,7.38278,11.42693,15.47202
13.30251,8.66229,11.7185,9.41969,6.61846,7.88541,12.58684,14.41534,9.37033
10.05576,10.07315,12.77826,11.38206,9.9859,9.82974,8.38507,12.13481,11.24704
9.90564,6.775,7.37711,14.79149,11.23473,9.57773,8.02729,6.38232,12.70278
8.25559,5.60852,14.26058,13.14841,10.24861,9.3498,8.68806,15.76648,16.17703
7.87419,5.57246,9.24062,14.62573,11.38374,9.80206,10.17506,9.20801,10.9274
5.53635,11.37589,7.68141,10.4534,12.51427,6.26104,11.45741,12.23788,8.76995
7.03916,11.10906,8.1591,12.72651,11.84772,8.7675,7.76996,11.02351,11.32036
9.81629,10.12743,14.51079,10.75867,9.9407,5.9869,12.29552,14.60554,7.79754
8.30202,9.38468,13.69195,13.07818,6.55072,11.97454,8.82343,13.6235,9.95442
8.48231,8.23896,8.86356,15.75698,10.0596,10.78715,7.46269,9.00123,12.9121
12.5765,5.46872,10.17297,15.45863,11.47614,11.41253,8.22226,6.80059,14.00295
8.09455,5.82332,12.55051,10.46403,9.128,9.67652,9.11715,14.30295,13.53483
10.18244,7.3685,13.21471,10.13642,6.76267,15.15451,9.36109,14.75624,13.43872
9.45929,7.47494,7.68411,13.28006,12.25734,11.10259,9.71649,7.97708,14.66625
7.18897,7.67459,11.62737,16.56498,8.53035,12.54496,8.62836,11.6475,14.17384
16.90302,15.05189,16.30681,13.5828,11.52637,9.22146,11.8886,8.07628,11.42163
13.26963,12.09547,12.22313,10.8558,3.65826,10.52117,14.90114,9.73962,8.95437
14.30447,11.73601,13.68551,8.76927,11.75551,9.64093,9.44836,14.78723,7.035
14.53579,11.4034,13.23264,14.70455,9.54111,9.0597,14.11563,16.84402,7.60946
10.67435,5.36341,8.70503,11.11164,13.52639,9.23814,6.7724,4.71838,15.37372
10.34487,16.74037,13.59968,15.42428,9.58965,9.5828,11.0239,15.11212,6.70038
8.51646,8.08994,7.02926,12.33253,12.57293,11.98963,7.63741,7.46537,14.73071
9.82477,3.82902,7.57107,12.11408,11.01805,16.07925,8.56512,8.37471,15.17069
10.54746,8.99668,10.08828,14.53122,11.54322,8.87604,7.1561,8.4073,11.91869
12.94552,11.1444,11.59846,9.86654,4.1244,5.5713,12.34849,12.4553,10.44304
5.00712,7.5842,11.91653,7.32712,16.23363,5.10255,9.16605,10.10588,12.50636
11.20345,5.80528,12.99238,8.59222,9.22531,10.83181,13.10189,14.66838,12.95647
12.92311,12.61459,12.43536,13.51984,11.22213,8.39508,8.81979,12.28275,7.59691
5.4059,6.18259,10.27666,15.06896,9.92195,12.38929,9.69188,12.04141,16.348
11.73699,7.8826,8.17253,15.40576,8.41451,9.68984,7.00194,9.5015,9.1235
10.4762,14.41352,13.73854,11.21705,5.78189,11.40734,10.87177,12.09707,8.0198
12.33868,14.15013,12.69709,10.44681,5.94345,7.14133,11.65399,13.63487,9.89808
8.16225,9.04175,9.90579,10.22194,9.62476,12.44358,7.25518,9.44637,12.11838
8.37911,9.4704,11.46104,11.71433,8.17423,13.02131,10.72369,12.58886,11.73484
11.48819,9.45796,13.70415,11.41224,9.3141,12.10729,9.43242,13.57008,12.82028
13.77074,12.63366,14.32897,11.6842,9.05105,12.91299,11.2739,12.91765,10.53337
13.32123,11.03711,14.8595,9.63916,9.53238,14.8335,6.73266,10.79719,14.14137
6.38796,8.4363,11.9253,12.89186,7.52512,12.89475,7.8494,13.45944,12.10678
7.00129,11.30117,13.22048,10.35318,8.3667,13.26099,6.70779,11.39426,10.44125
8.0562,6.75811,12.46665,13.64963,9.58821,13.0932,7.33726,15.34145,12.54139
15.66213,17.29769,15.08828,14.52532,9.8124,10.12394,15.71339,11.87757,10.86128
13.66248,7.80816,7.82336,13.44085,11.75992,11.46779,8.63921,7.79638,12.2835
10.54732,6.81425,10.55754,7.86134,7.1375,7.88697,12.65475,11.77541,9.53878
6.94359,11.09717,7.98218,13.62711,11.13364,9.13879,9.44331,9.936,12.4523
7.46319,12.34358,11.39852,11.61615,8.78269,11.51231,11.0323,10.55834,10.98061
14.73928,6.82267,12.58768,7.76204,4.57086,7.37246,11.0236,8.32775,10.57678
10.91669,9.67652,12.87444,12.05357,8.69675,13.44291,9.63381,11.01371,12.26044
8.25685,6.8542,9.82052,10.99833,13.91331,5.92406,8.18624,6.1005,13.86347
14.43532,17.37593,13.84019,18.00021,14.14437,6.96766,13.04979,7.50498,7.70714
9.58384,8.71899,14.06643,14.53877,7.46802,9.73918,11.5479,16.95654,9.33519
5.30573,12.26569,6.23809,10.69709,10.7047,7.86169,12.07292,13.5907,8.28565
9.18449,7.19184,10.78889,11.76642,12.85105,12.6108,7.26016,8.47054,16.48438
7.15175,7.36726,8.20819,13.72218,12.68429,9.43383,7.88338,9.41138,12.21671
13.29414,11.63874,12.65131,12.4925,7.40236,10.73176,13.18112,12.29042,11.43744
9.79164,10.10709,6.67228,9.62645,13.03534,5.80959,13.30392,7.23945,11.97262
11.32616,10.26759,10.44136,11.76877,9.42324,6.98004,15.60668,13.6774,7.81441
13.97132,10.65382,15.10597,11.07374,9.22003,6.82416,11.65968,16.09738,10.61579
16.16268,5.67402,13.85789,8.12306,5.48293,7.09393,11.62852,11.55805,9.87284
7.65022,9.80114,8.01165,11.24029,13.20873,8.63071,7.2254,6.9904,14.28495
5.86541,8.41199,11.284,13.10126,12.79141,8.76408,8.13595,10.64747,11.67534
8.67366,13.26198,12.63794,10.94603,12.05468,6.74358,11.21634,11.48587,8.18713
7.83294,14.50939,11.50271,7.73696,9.40813,10.43805,14.84314,9.50267,8.77115
10.89724,10.26166,13.94686,10.30509,11.67541,10.53915,9.04601,13.15076,14.29603
9.00778,8.5728,8.61261,10.59624,12.18068,8.08163,7.68454,7.77565,13.04169
12.29369,8.93896,12.9577,9.06025,8.45358,7.23162,13.62764,12.23048,6.11099
4.8636,5.23854,10.51949,16.09929,9.0037,15.17853,5.83713,11.20777,13.86225
12.11499,8.11334,9.94631,10.69579,13.54591,2.74311,11.61719,5.27732,11.54635
10.46694,14.80375,15.46903,12.9818,9.34991,7.71356,15.43919,10.872,8.7905
7.24731,12.4509,9.15995,13.81064,12.07042,8.57546,8.25456,12.38428,9.48628
10.64033,8.49884,9.52177,11.56681,11.98244,8.27177,6.30438,7.67132,12.37034
11.67087,8.43992,11.14993,8.48028,7.09492,10.33982,13.25804,11.91973,11.21084
15.57758,12.51267,13.55959,14.9619,6.28236,9.04623,11.50956,13.11239,8.77125
9.29311,7.60015,11.87541,10.18991,8.89766,12.66647,7.87356,12.26886,13.35724
10.51392,10.21064,13.49841,12.42513,8.67059,13.41636,10.29685,12.00722,14.09138
8.68491,8.57059,8.02314,14.17623,11.37194,8.90857,8.85971,8.58985,13.08897
9.86492,7.94203,8.89988,12.48266,13.32857,10.65521,7.67626,8.38967,14.08786
16.92544,10.50843,13.83125,9.89368,7.72021,7.92714,16.69835,12.97781,12.31385
15.50574,14.90419,14.29491,13.94169,6.27537,13.10243,14.50311,11.53087,9.80309
13.12882,9.61876,7.85614,13.18695,13.0594,12.14936,7.57451,6.40204,14.47321
16.14715,10.08273,10.26835,14.87524,12.09986,9.33994,5.88211,5.77331,12.46557
8.20895,10.56501,11.58911,13.47702,8.89639,11.66553,10.5974,11.97127,9.3968
10.44787,10.31949,12.81746,12.57015,7.05362,11.9664,9.72214,13.02736,10.6147
11.19978,10.57774,7.02849,12.38811,11.28714,6.90012,10.84949,7.32823,11.40845
8.1194,9.89635,10.87871,15.11074,8.0261,10.57471,12.02872,13.43289,8.88269
6.76171,6.5589,10.70852,12.24281,7.45505,13.7978,8.36512,11.69532,12.90097
6.2472,9.61241,8.48616,11.93542,11.1849,9.84127,9.76597,12.40071,10.88605
7.38303,9.62884,14.86326,13.20532,10.78248,11.50807,8.4438,14.96246,14.71508
7.62719,8.84704,10.97293,11.98817,13.65233,6.96921,8.96522,10.06903,11.83907
1.71179,7.16184,10.8921,10.65012,13.61636,6.82421,8.65904,12.19502,11.89523
11.22935,7.00925,7.7724,14.02543,12.62922,13.01835,6.20812,7.21681,14.36131
6.78762,7.33085,11.4982,14.95044,8.70424,11.75725,10.04733,14.00682,12.06885
13.71455,6.012,12.61116,8.50976,8.00891,6.28237,12.31041,13.73209,5.78962
6.72423,12.60365,7.38585,9.94496,11.43524,3.42734,15.16965,11.59806,8.24649
12.98843,7.97387,11.36836,8.60256,9.76742,16.36173,8.1074,13.03964,11.01628
6.56997,9.79402,11.98842,13.81219,8.25671,10.23202,9.45252,13.59557,10.07726
8.76037,9.16402,11.83542,12.456,9.4586,10.92778,9.37804,12.68227,10.43675
6.60142,10.03566,6.35399,13.6908,11.44938,8.25787,9.27456,9.00918,12.05421
8.48743,7.25382,12.18829,11.46109,8.9257,14.17892,7.22687,9.51625,14.90334
8.94625,8.64316,9.42405,11.82058,13.4594,8.6049,10.33582,9.55639,11.22705
7.92525,8.55223,9.77567,11.32347,13.40147,7.17071,5.94903,7.64416,14.07531
7.00966,9.36787,8.6435,14.85548,11.83242,10.88241,10.89065,10.56292,12.68615
7.65739,7.02501,7.62263,9.30259,12.69478,10.944,9.50935,9.29224,12.5049
10.20922,11.4488,10.23789,9.11999,10.09409,12.5137,10.94308,6.82823,10.96105
15.2704,7.40142,6.53949,15.06257,10.51381,12.55197,8.4275,4.8628,13.99905
11.97466,10.80328,12.08984,11.47997,11.13849,6.63675,12.4839,9.30719,8.05161
8.20193,8.66255,9.59314,10.61419,13.47353,7.0931,9.01184,7.85324,12.35685
7.69086,6.63952,11.27882,14.49964,8.05593,13.07607,8.90993,12.80038,14.29002
9.6077,9.48405,14.04318,9.08891,10.33396,11.97364,15.44078,12.07506,9.63668
8.72924,5.91639,14.012,10.24473,12.35466,12.59808,6.37608,12.95196,18.94482
13.74434,9.13985,13.8986,7.11375,10.5169,7.85139,9.48016,12.8642,9.06393
7.17373,9.78958,8.72668,9.30105,13.81606,7.05814,10.75547,9.80985,11.85462
8.86403,9.71745,10.78982,8.0511,9.9924,7.32513,14.32842,13.21514,5.45693
12.94324,7.53712,10.56315,11.4512,7.00833,5.83691,12.9994,13.67398,7.59664
6.12289,11.25962,7.24716,13.14515,12.1999,8.06145,9.24128,11.01351,11.7299
9.46633,8.00182,13.16799,11.20576,11.93905,13.43384,5.97091,10.3626,17.03767
10.55748,13.20079,9.52535,14.54374,8.79994,8.73098,12.02567,14.25597,2.7831
12.08599,10.74256,9.88313,8.70325,8.34863,7.00815,11.00391,10.34638,8.18439
10.82229,7.47783,9.32485,9.44453,11.46523,6.67722,10.54706,11.20586,8.13465
6.27567,9.02083,9.11839,10.81595,13.50847,7.17991,5.83739,7.28518,15.35816
9.12829,8.04363,11.40008,12.14217,9.35069,14.9895,7.19346,9.43452,14.6897
6.70326,9.95226,9.85498,11.07363,12.74811,6.93825,9.51,10.34075,12.20951
5.10616,5.7591,12.39512,15.89983,7.12072,12.50192,8.57009,14.52872,12.22458
12.00686,11.64216,9.01596,11.06696,7.49898,9.3616,13.7115,16.09152,8.47509
7.2945,9.73698,13.50806,12.14383,7.42443,11.01947,9.03484,13.08308,11.03785
8.76496,8.23089,10.90661,10.55472,9.67126,13.41934,7.16152,9.6576,13.48549
2.96121,9.78135,9.7194,12.18404,13.80812,7.82819,9.29444,11.18194,12.90505
8.85567,10.12462,9.47355,11.07191,10.33774,13.38942,7.71443,6.86659,11.58087
7.67078,11.07664,13.08767,14.84583,11.05247,10.78279,11.34689,14.10434,12.97396
10.86274,9.8477,11.28927,11.86099,8.652,11.83926,6.67979,10.07421,10.69992
7.40926,8.92434,12.85577,12.52512,7.46531,12.21075,11.10717,14.3253,12.17736
8.76783,11.27059,9.49403,10.84278,13.94444,6.46207,9.45615,8.86027,12.24247
10.04447,10.31579,11.42636,12.38055,8.27831,12.06851,11.58656,14.16884,9.94299
8.7943,8.5445,11.87633,12.48584,7.59537,11.86985,9.82749,13.15184,9.81558
